,Unnamed: 0,Unnamed: 0.1,est,se
558,558,558,Learned MIPS FineTune,3.1376697404457214e-06
559,559,559,Learned MIPS Combined,3.7627011685230407e-06
560,560,560,IPS,2.788878790451097e-06
561,561,561,DR,2.902628657086581e-06
562,562,562,DM,7.286691701045526e-08
563,563,563,SNIPS,2.649563920650464e-06
564,564,564,SwitchDR,3.3267020479296146e-06
565,565,565,MIPS,4.050931867341829e-06
566,566,566,MIPS (w/ SLOPE),1.50603641682564e-06
567,567,567,Learned MIPS OneHot,1.900512959560099e-06
568,568,568,Learned MIPS FineTune,1.7385257589177947e-06
569,569,569,Learned MIPS Combined,1.976464561132592e-06
570,570,570,IPS,2.024387299631112e-06
571,571,571,DR,1.8083954002512973e-06
572,572,572,DM,2.6393647518485102e-05
573,573,573,SNIPS,2.047806320416369e-06
574,574,574,SwitchDR,5.676271690663376e-06
575,575,575,MIPS,2.031018121258259e-06
576,576,576,MIPS (w/ SLOPE),2.7894798297628075e-06
577,577,577,Learned MIPS OneHot,2.570184697750461e-06
578,578,578,Learned MIPS FineTune,2.6633789922259865e-06
579,579,579,Learned MIPS Combined,2.952447255766624e-06
580,580,580,IPS,3.998502739432394e-06
581,581,581,DR,3.64061493478832e-06
582,582,582,DM,1.8049361840944548e-06
583,583,583,SNIPS,3.953197378265768e-06
584,584,584,SwitchDR,4.504878610973082e-06
585,585,585,MIPS,5.146627370985428e-06
586,586,586,MIPS (w/ SLOPE),3.2631579127021337e-06
587,587,587,Learned MIPS OneHot,3.743923203502648e-06
588,588,588,Learned MIPS FineTune,4.320877851717378e-06
589,589,589,Learned MIPS Combined,3.651871779584989e-06
590,590,590,IPS,7.3246531926582225e-06
591,591,591,DR,6.2116102233177935e-06
592,592,592,DM,3.4195896831627544e-05
593,593,593,SNIPS,7.4184637650918835e-06
594,594,594,SwitchDR,6.2116102233177935e-06
595,595,595,MIPS,7.495402108067874e-06
596,596,596,MIPS (w/ SLOPE),3.919758102166132e-06
597,597,597,Learned MIPS OneHot,4.421725293307902e-06
598,598,598,Learned MIPS FineTune,5.094236030030609e-06
599,599,599,Learned MIPS Combined,4.594638269079879e-06
600,600,600,IPS,5.831846574786666e-06
601,601,601,DR,5.592530296044847e-06
602,602,602,DM,2.484517613144374e-05
603,603,603,SNIPS,5.766587290299188e-06
604,604,604,SwitchDR,1.3321627338408287e-05
605,605,605,MIPS,6.164520558356943e-06
606,606,606,MIPS (w/ SLOPE),3.1823244188494964e-06
607,607,607,Learned MIPS OneHot,3.6007461389148074e-06
608,608,608,Learned MIPS FineTune,4.385478892177713e-06
609,609,609,Learned MIPS Combined,3.771584536608984e-06
610,610,610,IPS,3.936865706108252e-06
611,611,611,DR,4.989730675899272e-06
612,612,612,DM,1.2293394124920252e-06
613,613,613,SNIPS,3.835335553200422e-06
614,614,614,SwitchDR,1.3790456350907638e-05
615,615,615,MIPS,4.6850931568987e-06
616,616,616,MIPS (w/ SLOPE),3.932109841146796e-06
617,617,617,Learned MIPS OneHot,3.166065538544724e-06
618,618,618,Learned MIPS FineTune,3.334353544792878e-06
619,619,619,Learned MIPS Combined,3.0419843207579515e-06
620,620,620,IPS,6.083018711549309e-06
621,621,621,DR,7.521684624329235e-06
622,622,622,DM,1.0099971327249724e-06
623,623,623,SNIPS,5.909478141992927e-06
624,624,624,SwitchDR,7.521684624329235e-06
625,625,625,MIPS,4.8627468848024e-06
626,626,626,MIPS (w/ SLOPE),2.218019414876972e-06
627,627,627,Learned MIPS OneHot,2.352899995828419e-06
628,628,628,Learned MIPS FineTune,2.8119767719600607e-06
629,629,629,Learned MIPS Combined,2.8254460137678367e-06
630,630,630,IPS,9.74298597061655e-07
631,631,631,DR,1.1625705584542617e-06
632,632,632,DM,7.342203458282058e-06
633,633,633,SNIPS,1.039989357932534e-06
634,634,634,SwitchDR,5.165664578725257e-06
635,635,635,MIPS,1.184752166462097e-06
636,636,636,MIPS (w/ SLOPE),1.4750546852104732e-06
637,637,637,Learned MIPS OneHot,1.127757521690612e-06
638,638,638,Learned MIPS FineTune,1.3653712890881226e-06
639,639,639,Learned MIPS Combined,1.1033364281820004e-06
640,640,640,IPS,4.773393205962255e-06
641,641,641,DR,7.607985398951874e-06
642,642,642,DM,1.0175490567521317e-06
643,643,643,SNIPS,4.869297207780394e-06
644,644,644,SwitchDR,7.607985398951874e-06
645,645,645,MIPS,3.942319924291243e-06
646,646,646,MIPS (w/ SLOPE),1.8111630890480648e-06
647,647,647,Learned MIPS OneHot,2.569798951847742e-06
648,648,648,Learned MIPS FineTune,2.2366832113267136e-06
649,649,649,Learned MIPS Combined,2.8682764682607484e-06
650,650,650,IPS,3.3325585023850223e-06
651,651,651,DR,1.8542991837104047e-06
652,652,652,DM,4.471233770289809e-07
653,653,653,SNIPS,3.272428038980554e-06
654,654,654,SwitchDR,2.650985767220855e-06
655,655,655,MIPS,3.52862783535869e-06
656,656,656,MIPS (w/ SLOPE),4.780892327475163e-06
657,657,657,Learned MIPS OneHot,3.975273872379476e-06
658,658,658,Learned MIPS FineTune,3.0580823700466467e-06
659,659,659,Learned MIPS Combined,4.17144090063898e-06
660,660,660,IPS,2.485521410772068e-06
661,661,661,DR,2.8938245927949065e-06
662,662,662,DM,1.6033022825773141e-07
663,663,663,SNIPS,2.450277457790151e-06
664,664,664,SwitchDR,3.511774864119841e-07
665,665,665,MIPS,3.355435506366142e-06
666,666,666,MIPS (w/ SLOPE),1.6392557132332291e-06
667,667,667,Learned MIPS OneHot,1.909115184782108e-06
668,668,668,Learned MIPS FineTune,2.548022711449256e-06
669,669,669,Learned MIPS Combined,2.143248165963674e-06
670,670,670,IPS,1.2719004719480054e-06
671,671,671,DR,7.650577197761074e-07
672,672,672,DM,2.212627213743748e-07
673,673,673,SNIPS,1.3087425950869224e-06
674,674,674,SwitchDR,3.049848437600496e-06
675,675,675,MIPS,1.5724843080841055e-06
676,676,676,MIPS (w/ SLOPE),1.740083683853638e-06
677,677,677,Learned MIPS OneHot,2.2738449987833108e-06
678,678,678,Learned MIPS FineTune,2.698859577888384e-06
679,679,679,Learned MIPS Combined,2.1658125922044306e-06
680,680,680,IPS,5.858305420106335e-06
681,681,681,DR,6.4482116317752536e-06
682,682,682,DM,3.049080983081184e-06
683,683,683,SNIPS,5.715258685193415e-06
684,684,684,SwitchDR,6.4482116317752536e-06
685,685,685,MIPS,5.682677295459808e-06
686,686,686,MIPS (w/ SLOPE),3.4024488068772293e-06
687,687,687,Learned MIPS OneHot,3.41648762959786e-06
688,688,688,Learned MIPS FineTune,3.623552154206578e-06
689,689,689,Learned MIPS Combined,3.5649474642152126e-06
690,690,690,IPS,4.512959593088963e-07
691,691,691,DR,2.810761699983513e-07
692,692,692,DM,1.3969818302178449e-05
693,693,693,SNIPS,3.580933433434977e-07
694,694,694,SwitchDR,6.648793727652184e-07
695,695,695,MIPS,4.4134230058092514e-07
696,696,696,MIPS (w/ SLOPE),1.3702874447068367e-06
697,697,697,Learned MIPS OneHot,1.1858505418649864e-06
698,698,698,Learned MIPS FineTune,1.280231944657534e-06
699,699,699,Learned MIPS Combined,1.1577198706482354e-06
700,700,700,IPS,3.823345324817621e-06
701,701,701,DR,4.338711314938357e-06
702,702,702,DM,2.0460911477438517e-07
703,703,703,SNIPS,3.86840983020979e-06
704,704,704,SwitchDR,4.338711314938357e-06
705,705,705,MIPS,4.913444064191839e-06
706,706,706,MIPS (w/ SLOPE),3.799277666566422e-06
707,707,707,Learned MIPS OneHot,3.4692493696692297e-06
708,708,708,Learned MIPS FineTune,4.3276300348852775e-06
709,709,709,Learned MIPS Combined,2.8874291432093616e-06
710,710,710,IPS,3.161261418812992e-06
711,711,711,DR,3.423334611432016e-06
712,712,712,DM,5.961526101360739e-06
713,713,713,SNIPS,3.11368674937968e-06
714,714,714,SwitchDR,4.393368017963389e-06
715,715,715,MIPS,4.378363222287245e-06
716,716,716,MIPS (w/ SLOPE),1.3238054661034465e-06
717,717,717,Learned MIPS OneHot,1.4126764332598398e-06
718,718,718,Learned MIPS FineTune,1.2902030032604012e-06
719,719,719,Learned MIPS Combined,1.5012536517747578e-06
720,720,720,IPS,6.232860016420257e-06
721,721,721,DR,6.3198833461158205e-06
722,722,722,DM,2.439077545575932e-07
723,723,723,SNIPS,6.329022639976988e-06
724,724,724,SwitchDR,6.3198833461158205e-06
725,725,725,MIPS,6.136501472582516e-06
726,726,726,MIPS (w/ SLOPE),2.766984737233532e-06
727,727,727,Learned MIPS OneHot,3.492878469281851e-06
728,728,728,Learned MIPS FineTune,2.882069695005537e-06
729,729,729,Learned MIPS Combined,3.3689965421009767e-06
730,730,730,IPS,3.6126515560448976e-06
731,731,731,DR,2.939808995863984e-06
732,732,732,DM,1.775773782865637e-06
733,733,733,SNIPS,3.642186185377201e-06
734,734,734,SwitchDR,5.195592504519215e-06
735,735,735,MIPS,3.017238399929676e-06
736,736,736,MIPS (w/ SLOPE),2.053451728011108e-06
737,737,737,Learned MIPS OneHot,2.439266828037242e-06
738,738,738,Learned MIPS FineTune,2.634118376444399e-06
739,739,739,Learned MIPS Combined,2.875479051686942e-06
740,740,740,IPS,4.538372587722275e-06
741,741,741,DR,4.998118421594146e-06
742,742,742,DM,4.794816286093953e-06
743,743,743,SNIPS,4.423772674192271e-06
744,744,744,SwitchDR,3.474682280479379e-06
745,745,745,MIPS,4.54018355039696e-06
746,746,746,MIPS (w/ SLOPE),2.742359120609244e-06
747,747,747,Learned MIPS OneHot,2.667571894150684e-06
748,748,748,Learned MIPS FineTune,4.019595904649335e-06
749,749,749,Learned MIPS Combined,2.673170356661968e-06
750,750,750,IPS,4.3742954915487855e-06
751,751,751,DR,4.103848164732955e-06
752,752,752,DM,2.0957121517468664e-05
753,753,753,SNIPS,4.125828627009725e-06
754,754,754,SwitchDR,4.103848164732955e-06
755,755,755,MIPS,3.860949144305214e-06
756,756,756,MIPS (w/ SLOPE),2.620719820928466e-06
757,757,757,Learned MIPS OneHot,2.727339948828408e-06
758,758,758,Learned MIPS FineTune,2.4229400036778285e-06
759,759,759,Learned MIPS Combined,2.7821478740870727e-06
