,Unnamed: 0,Unnamed: 0.1,est,se
1107,1107,1107,Learned MIPS OneHot,8.750886539189042e-06
1108,1108,1108,Learned MIPS FineTune,8.14536442545027e-06
1109,1109,1109,Learned MIPS Combined,8.719487731552602e-06
1110,1110,1110,IPS,1.4620113109988836e-05
1111,1111,1111,DR,7.488106533512792e-05
1112,1112,1112,DM,0.0003637318385347
1113,1113,1113,SNIPS,1.3958433036470112e-05
1114,1114,1114,SwitchDR,1.8368144828450576e-06
1115,1115,1115,MIPS,2.466124822964174e-06
1116,1116,1116,MIPS (w/ SLOPE),1.2971989940543831e-06
1117,1117,1117,Learned MIPS OneHot,1.5365980258548754e-06
1118,1118,1118,Learned MIPS FineTune,1.385025507224148e-06
1119,1119,1119,Learned MIPS Combined,1.5950130370139531e-06
1120,1120,1120,IPS,7.806292669443716e-06
1121,1121,1121,DR,5.617559025126508e-06
1122,1122,1122,DM,6.798203656564938e-05
1123,1123,1123,SNIPS,7.771691438701744e-06
1124,1124,1124,SwitchDR,2.23418676294994e-07
1125,1125,1125,MIPS,3.238547339342054e-06
1126,1126,1126,MIPS (w/ SLOPE),4.569011790261703e-06
1127,1127,1127,Learned MIPS OneHot,3.749934183539766e-06
1128,1128,1128,Learned MIPS FineTune,3.6269544187620486e-06
1129,1129,1129,Learned MIPS Combined,3.724656320390213e-06
1130,1130,1130,IPS,2.273788317789548e-05
1131,1131,1131,DR,0.0002329948306691
1132,1132,1132,DM,2.445554297534922e-05
1133,1133,1133,SNIPS,2.276427290153004e-05
1134,1134,1134,SwitchDR,2.178881868332885e-05
1135,1135,1135,MIPS,2.0310789353278816e-05
1136,1136,1136,MIPS (w/ SLOPE),1.7020433404673908e-05
1137,1137,1137,Learned MIPS OneHot,1.5542933931381908e-05
1138,1138,1138,Learned MIPS FineTune,1.7000343198278813e-05
1139,1139,1139,Learned MIPS Combined,1.592116951015162e-05
1140,1140,1140,IPS,2.156325917569951e-05
1141,1141,1141,DR,0.0001488830734485
1142,1142,1142,DM,3.5915572904224966e-05
1143,1143,1143,SNIPS,2.1351995575429435e-05
1144,1144,1144,SwitchDR,3.1115388884997395e-05
1145,1145,1145,MIPS,8.792602108137523e-06
1146,1146,1146,MIPS (w/ SLOPE),6.44391569637381e-06
1147,1147,1147,Learned MIPS OneHot,4.685393838113554e-06
1148,1148,1148,Learned MIPS FineTune,4.193128728251845e-06
1149,1149,1149,Learned MIPS Combined,4.480753128562449e-06
1150,1150,1150,IPS,2.020345762231201e-05
1151,1151,1151,DR,3.186125093428495e-07
1152,1152,1152,DM,3.63254589609122e-06
1153,1153,1153,SNIPS,2.0173650178292e-05
1154,1154,1154,SwitchDR,3.920466942823918e-06
1155,1155,1155,MIPS,1.4655608106630754e-05
1156,1156,1156,MIPS (w/ SLOPE),1.183913244844343e-05
1157,1157,1157,Learned MIPS OneHot,8.887128412908653e-06
1158,1158,1158,Learned MIPS FineTune,1.0809069500577042e-05
1159,1159,1159,Learned MIPS Combined,9.942742128064213e-06
1160,1160,1160,IPS,9.6971557477592e-06
1161,1161,1161,DR,3.509410636228699e-06
1162,1162,1162,DM,1.3277887535625202e-05
1163,1163,1163,SNIPS,1.0897914527005646e-05
1164,1164,1164,SwitchDR,9.960572035146412e-06
1165,1165,1165,MIPS,8.780338177827817e-07
1166,1166,1166,MIPS (w/ SLOPE),1.334863129382245e-07
1167,1167,1167,Learned MIPS OneHot,2.862048833471433e-07
1168,1168,1168,Learned MIPS FineTune,2.872247489548617e-07
1169,1169,1169,Learned MIPS Combined,4.558261735793533e-07
1170,1170,1170,IPS,9.892444388308196e-06
1171,1171,1171,DR,1.1153981111677882e-05
1172,1172,1172,DM,0.0001611819833419
1173,1173,1173,SNIPS,9.31233253615509e-06
1174,1174,1174,SwitchDR,6.046213971126193e-07
1175,1175,1175,MIPS,7.639204064301934e-06
1176,1176,1176,MIPS (w/ SLOPE),5.7781085282338686e-06
1177,1177,1177,Learned MIPS OneHot,4.3878936081262855e-06
1178,1178,1178,Learned MIPS FineTune,4.2784095669838285e-06
1179,1179,1179,Learned MIPS Combined,3.989754812274234e-06
1180,1180,1180,IPS,1.4675225159346292e-05
1181,1181,1181,DR,3.108811303659171e-05
1182,1182,1182,DM,0.0005688883747837
1183,1183,1183,SNIPS,1.3964713282314253e-05
1184,1184,1184,SwitchDR,2.517946567274937e-07
1185,1185,1185,MIPS,2.7440286795979822e-06
1186,1186,1186,MIPS (w/ SLOPE),4.152451813379861e-06
1187,1187,1187,Learned MIPS OneHot,4.815763885650987e-06
1188,1188,1188,Learned MIPS FineTune,4.815161254536092e-06
1189,1189,1189,Learned MIPS Combined,4.719882185793349e-06
1190,1190,1190,IPS,2.5463973234225045e-08
1191,1191,1191,DR,9.511528097550062e-06
1192,1192,1192,DM,1.2470851988736147e-05
1193,1193,1193,SNIPS,1.6703105454840444e-09
1194,1194,1194,SwitchDR,2.1169812698126084e-09
1195,1195,1195,MIPS,1.7694206441086335e-06
1196,1196,1196,MIPS (w/ SLOPE),3.4410518624663027e-06
1197,1197,1197,Learned MIPS OneHot,3.28623496096628e-06
1198,1198,1198,Learned MIPS FineTune,3.0028170783322493e-06
1199,1199,1199,Learned MIPS Combined,3.49811358828552e-06
1200,1200,1200,IPS,1.5386557927402642e-06
1201,1201,1201,DR,1.430038616099405e-05
1202,1202,1202,DM,0.0007439587322368
1203,1203,1203,SNIPS,1.0669629569555508e-06
1204,1204,1204,SwitchDR,0.0001284959737472
1205,1205,1205,MIPS,4.087114520549659e-07
1206,1206,1206,MIPS (w/ SLOPE),3.5635886084141722e-09
1207,1207,1207,Learned MIPS OneHot,5.0710006152047963e-08
1208,1208,1208,Learned MIPS FineTune,3.3795781802957834e-09
1209,1209,1209,Learned MIPS Combined,4.006678584599535e-08
1210,1210,1210,IPS,1.9889312101527626e-07
1211,1211,1211,DR,7.500164191659279e-05
1212,1212,1212,DM,0.0002305525683797
1213,1213,1213,SNIPS,8.508560557702991e-07
1214,1214,1214,SwitchDR,1.9841339347675027e-05
1215,1215,1215,MIPS,4.335774902586133e-06
1216,1216,1216,MIPS (w/ SLOPE),4.346195674742537e-06
1217,1217,1217,Learned MIPS OneHot,4.782321855866286e-06
1218,1218,1218,Learned MIPS FineTune,4.604970957011912e-06
1219,1219,1219,Learned MIPS Combined,4.687907686424107e-06
1220,1220,1220,IPS,1.938487370274447e-05
1221,1221,1221,DR,6.294192058580621e-08
1222,1222,1222,DM,0.0002793083924135
1223,1223,1223,SNIPS,1.9082158427933144e-05
1224,1224,1224,SwitchDR,1.4354520963149785e-05
1225,1225,1225,MIPS,2.1905724590873685e-06
1226,1226,1226,MIPS (w/ SLOPE),3.660120702951541e-06
1227,1227,1227,Learned MIPS OneHot,4.559788151854987e-06
1228,1228,1228,Learned MIPS FineTune,3.895392347267506e-06
1229,1229,1229,Learned MIPS Combined,4.050814122472071e-06
1230,1230,1230,IPS,1.902028916867916e-05
1231,1231,1231,DR,5.033871640783379e-05
1232,1232,1232,DM,0.000486279905371
1233,1233,1233,SNIPS,1.886362322294737e-05
1234,1234,1234,SwitchDR,5.033871640783379e-05
1235,1235,1235,MIPS,4.190298634961235e-06
1236,1236,1236,MIPS (w/ SLOPE),2.781375398390983e-07
1237,1237,1237,Learned MIPS OneHot,1.0375744769119388e-08
1238,1238,1238,Learned MIPS FineTune,8.113865370660299e-08
1239,1239,1239,Learned MIPS Combined,4.9314732083811954e-08
1240,1240,1240,IPS,1.8610817307335803e-05
1241,1241,1241,DR,7.09082342539317e-06
1242,1242,1242,DM,6.865292311921172e-08
1243,1243,1243,SNIPS,1.9051442761518524e-05
1244,1244,1244,SwitchDR,1.7880914392669446e-05
1245,1245,1245,MIPS,9.203012295434168e-06
1246,1246,1246,MIPS (w/ SLOPE),7.3455764607153085e-06
1247,1247,1247,Learned MIPS OneHot,7.739391734209065e-06
1248,1248,1248,Learned MIPS FineTune,7.660420277384701e-06
1249,1249,1249,Learned MIPS Combined,7.843284246981176e-06
1250,1250,1250,IPS,5.68905668073948e-06
1251,1251,1251,DR,8.94122453422031e-05
1252,1252,1252,DM,0.0003952894946544
1253,1253,1253,SNIPS,7.032112677627373e-06
1254,1254,1254,SwitchDR,7.606744911388268e-06
1255,1255,1255,MIPS,3.084133796486734e-07
1256,1256,1256,MIPS (w/ SLOPE),5.93248866145852e-08
1257,1257,1257,Learned MIPS OneHot,2.179804002277648e-08
1258,1258,1258,Learned MIPS FineTune,1.087318895457124e-07
1259,1259,1259,Learned MIPS Combined,8.84733942430927e-08
1260,1260,1260,IPS,7.757481920435211e-06
1261,1261,1261,DR,1.8389911254252647e-06
1262,1262,1262,DM,0.0004696156349391
1263,1263,1263,SNIPS,7.20221385822539e-06
1264,1264,1264,SwitchDR,9.932370269161358e-05
1265,1265,1265,MIPS,3.8131995223174624e-06
1266,1266,1266,MIPS (w/ SLOPE),3.886560604451435e-06
1267,1267,1267,Learned MIPS OneHot,4.308216843675662e-06
1268,1268,1268,Learned MIPS FineTune,3.837183533475491e-06
1269,1269,1269,Learned MIPS Combined,4.125903901903892e-06
1270,1270,1270,IPS,1.0155857722373515e-05
1271,1271,1271,DR,4.321108289639283e-05
1272,1272,1272,DM,0.0003434980072466
1273,1273,1273,SNIPS,9.393455188880574e-06
1274,1274,1274,SwitchDR,5.347414019675073e-05
1275,1275,1275,MIPS,9.26289648747278e-07
1276,1276,1276,MIPS (w/ SLOPE),2.657489178172129e-09
1277,1277,1277,Learned MIPS OneHot,4.459326487808302e-07
1278,1278,1278,Learned MIPS FineTune,2.1468543619727094e-07
1279,1279,1279,Learned MIPS Combined,3.149161978277361e-07
1280,1280,1280,IPS,2.338327542523177e-05
1281,1281,1281,DR,9.716852783637602e-06
1282,1282,1282,DM,0.0001817890012459
1283,1283,1283,SNIPS,2.319283938006017e-05
1284,1284,1284,SwitchDR,6.963558465748385e-05
1285,1285,1285,MIPS,1.3669644762783753e-05
1286,1286,1286,MIPS (w/ SLOPE),1.0556186078020295e-05
1287,1287,1287,Learned MIPS OneHot,1.0525067712914404e-05
1288,1288,1288,Learned MIPS FineTune,1.037906856990932e-05
1289,1289,1289,Learned MIPS Combined,1.043224255870608e-05
1290,1290,1290,IPS,2.453444433807028e-05
1291,1291,1291,DR,7.739157444545543e-05
1292,1292,1292,DM,6.838083119436146e-06
1293,1293,1293,SNIPS,2.453444433807028e-05
1294,1294,1294,SwitchDR,7.739157444545543e-05
1295,1295,1295,MIPS,2.453444433807028e-05
1296,1296,1296,MIPS (w/ SLOPE),2.453444433807028e-05
1297,1297,1297,Learned MIPS OneHot,2.453444433807028e-05
1298,1298,1298,Learned MIPS FineTune,2.453444433807028e-05
1299,1299,1299,Learned MIPS Combined,2.453444433807028e-05
1300,1300,1300,IPS,2.178672920689105e-05
1301,1301,1301,DR,6.244059659597323e-05
1302,1302,1302,DM,7.088897738875174e-05
1303,1303,1303,SNIPS,2.208650375740828e-05
1304,1304,1304,SwitchDR,3.2051617399357406e-06
1305,1305,1305,MIPS,5.204373887895258e-06
1306,1306,1306,MIPS (w/ SLOPE),9.055829584899254e-07
1307,1307,1307,Learned MIPS OneHot,1.9705465300379209e-07
1308,1308,1308,Learned MIPS FineTune,2.744893254129374e-07
1309,1309,1309,Learned MIPS Combined,2.462440429449473e-07
1310,1310,1310,IPS,1.556480542802593e-05
1311,1311,1311,DR,1.7432642443014187e-05
1312,1312,1312,DM,2.1424770760852776e-05
1313,1313,1313,SNIPS,1.5097522102276044e-05
1314,1314,1314,SwitchDR,1.4893531163136297e-06
1315,1315,1315,MIPS,1.0696078358507947e-05
1316,1316,1316,MIPS (w/ SLOPE),9.818468133618856e-06
1317,1317,1317,Learned MIPS OneHot,9.41476553811788e-06
1318,1318,1318,Learned MIPS FineTune,9.343838468190542e-06
1319,1319,1319,Learned MIPS Combined,9.74881153200874e-06
1320,1320,1320,IPS,1.4620113109988836e-05
1321,1321,1321,DR,5.220157017356271e-05
1322,1322,1322,DM,4.841363953696404e-05
1323,1323,1323,SNIPS,1.5557886475135557e-05
1324,1324,1324,SwitchDR,5.000475797560245e-05
1325,1325,1325,MIPS,1.1031906095950046e-05
1326,1326,1326,MIPS (w/ SLOPE),7.3438270071045104e-06
1327,1327,1327,Learned MIPS OneHot,2.5798862186242534e-06
1328,1328,1328,Learned MIPS FineTune,3.56030397509884e-06
1329,1329,1329,Learned MIPS Combined,2.608610398215104e-06
1330,1330,1330,IPS,1.0024528018646605e-06
1331,1331,1331,DR,2.0281851162067007e-08
1332,1332,1332,DM,4.602640949316171e-05
1333,1333,1333,SNIPS,1.2879123471678986e-06
1334,1334,1334,SwitchDR,3.152194175797881e-06
1335,1335,1335,MIPS,1.407880198302705e-06
1336,1336,1336,MIPS (w/ SLOPE),1.4901773212061792e-06
1337,1337,1337,Learned MIPS OneHot,6.490937168635174e-07
1338,1338,1338,Learned MIPS FineTune,1.134184928978473e-06
1339,1339,1339,Learned MIPS Combined,6.986816842251917e-07
1340,1340,1340,IPS,7.396363675178354e-06
1341,1341,1341,DR,2.541836317656569e-05
1342,1342,1342,DM,8.63426711344651e-05
1343,1343,1343,SNIPS,6.512919689588604e-06
1344,1344,1344,SwitchDR,1.1049225498852212e-05
1345,1345,1345,MIPS,4.420218235984008e-06
1346,1346,1346,MIPS (w/ SLOPE),5.706253827641819e-06
1347,1347,1347,Learned MIPS OneHot,4.648035188958053e-06
1348,1348,1348,Learned MIPS FineTune,5.081527742905539e-06
1349,1349,1349,Learned MIPS Combined,4.901180718360334e-06
1350,1350,1350,IPS,1.55856660313744e-06
1351,1351,1351,DR,0.0001226011932944
1352,1352,1352,DM,0.0001185939413189
1353,1353,1353,SNIPS,7.209599441490641e-07
1354,1354,1354,SwitchDR,1.323523411834613e-06
1355,1355,1355,MIPS,2.305274589086085e-06
1356,1356,1356,MIPS (w/ SLOPE),4.319930288140013e-06
1357,1357,1357,Learned MIPS OneHot,5.047757955425555e-06
1358,1358,1358,Learned MIPS FineTune,5.131100559948931e-06
1359,1359,1359,Learned MIPS Combined,5.025738945830465e-06
1360,1360,1360,IPS,7.238169949181014e-07
1361,1361,1361,DR,3.055343497159802e-05
1362,1362,1362,DM,0.0016203693533939
1363,1363,1363,SNIPS,1.4883913498416905e-07
1364,1364,1364,SwitchDR,9.410244164629592e-05
1365,1365,1365,MIPS,5.8290830036344e-06
1366,1366,1366,MIPS (w/ SLOPE),9.507570358290064e-06
1367,1367,1367,Learned MIPS OneHot,7.160553539298242e-06
1368,1368,1368,Learned MIPS FineTune,8.175421223398818e-06
1369,1369,1369,Learned MIPS Combined,7.619495458407969e-06
1370,1370,1370,IPS,1.7382442519146896e-05
1371,1371,1371,DR,3.771936853223585e-05
1372,1372,1372,DM,4.449446313410355e-05
1373,1373,1373,SNIPS,1.7502239225557752e-05
1374,1374,1374,SwitchDR,2.9561760120912542e-06
1375,1375,1375,MIPS,1.4179339808116296e-05
1376,1376,1376,MIPS (w/ SLOPE),1.1515800712578833e-05
1377,1377,1377,Learned MIPS OneHot,8.570660532127681e-06
1378,1378,1378,Learned MIPS FineTune,8.781620315013959e-06
1379,1379,1379,Learned MIPS Combined,8.913324894907983e-06
1380,1380,1380,IPS,7.292298690225133e-06
1381,1381,1381,DR,2.676598056908333e-05
1382,1382,1382,DM,0.0001085904891515
1383,1383,1383,SNIPS,7.953023096826145e-06
1384,1384,1384,SwitchDR,1.7008094088958237e-06
1385,1385,1385,MIPS,4.247601839623403e-06
1386,1386,1386,MIPS (w/ SLOPE),1.993253867348786e-06
1387,1387,1387,Learned MIPS OneHot,5.26557934433409e-07
1388,1388,1388,Learned MIPS FineTune,1.0383645739164238e-06
1389,1389,1389,Learned MIPS Combined,5.484294799595063e-07
1390,1390,1390,IPS,5.963489274396304e-06
1391,1391,1391,DR,5.5093802985415095e-05
1392,1392,1392,DM,0.0005596497283681
1393,1393,1393,SNIPS,6.007008089429502e-06
1394,1394,1394,SwitchDR,6.822446277045191e-07
1395,1395,1395,MIPS,4.87630909682062e-06
1396,1396,1396,MIPS (w/ SLOPE),1.965336564558687e-06
1397,1397,1397,Learned MIPS OneHot,8.916699053847009e-07
1398,1398,1398,Learned MIPS FineTune,1.3884010861073973e-06
1399,1399,1399,Learned MIPS Combined,1.3573529279273911e-06
1400,1400,1400,IPS,9.45947313785275e-06
1401,1401,1401,DR,1.4383766472920402e-05
1402,1402,1402,DM,1.2418850525575176e-05
1403,1403,1403,SNIPS,9.347535200567645e-06
1404,1404,1404,SwitchDR,9.51047217140707e-06
1405,1405,1405,MIPS,5.964284241201276e-06
1406,1406,1406,MIPS (w/ SLOPE),2.034173595113764e-06
1407,1407,1407,Learned MIPS OneHot,1.000750236369085e-06
1408,1408,1408,Learned MIPS FineTune,1.4706571892260426e-06
1409,1409,1409,Learned MIPS Combined,1.049116725929401e-06
1410,1410,1410,IPS,8.753953566078064e-07
1411,1411,1411,DR,0.000104328415404
1412,1412,1412,DM,0.0008963219624199
1413,1413,1413,SNIPS,2.431544584527189e-07
1414,1414,1414,SwitchDR,0.0002181281991264
1415,1415,1415,MIPS,8.567099474205221e-07
1416,1416,1416,MIPS (w/ SLOPE),7.476905449895711e-07
1417,1417,1417,Learned MIPS OneHot,2.0432092461162802e-07
1418,1418,1418,Learned MIPS FineTune,2.667431407367792e-07
1419,1419,1419,Learned MIPS Combined,2.1412206281996405e-07
1420,1420,1420,IPS,1.3516105558680772e-05
1421,1421,1421,DR,0.0003254152234193
1422,1422,1422,DM,0.0006749998328572
1423,1423,1423,SNIPS,1.4371871532158208e-05
1424,1424,1424,SwitchDR,7.009951766466568e-05
1425,1425,1425,MIPS,9.882083275820465e-07
1426,1426,1426,MIPS (w/ SLOPE),3.972969959198251e-08
1427,1427,1427,Learned MIPS OneHot,2.545646949174106e-07
1428,1428,1428,Learned MIPS FineTune,2.101124133350374e-07
1429,1429,1429,Learned MIPS Combined,4.399007569231588e-07
1430,1430,1430,IPS,2.001690551527936e-05
1431,1431,1431,DR,0.0001019443558255
1432,1432,1432,DM,1.5914747639594406e-05
1433,1433,1433,SNIPS,1.996391528486836e-05
1434,1434,1434,SwitchDR,6.459281913936186e-06
1435,1435,1435,MIPS,1.2574422463657732e-05
1436,1436,1436,MIPS (w/ SLOPE),1.0018959021542202e-05
1437,1437,1437,Learned MIPS OneHot,8.979956255097022e-06
1438,1438,1438,Learned MIPS FineTune,8.892198429119141e-06
1439,1439,1439,Learned MIPS Combined,8.907651603123736e-06
1440,1440,1440,IPS,3.181137462607222e-06
1441,1441,1441,DR,2.8787874460590545e-05
1442,1442,1442,DM,0.000155677951401
1443,1443,1443,SNIPS,1.3447783541746502e-06
1444,1444,1444,SwitchDR,2.168875208085555e-05
1445,1445,1445,MIPS,1.4024315329029078e-07
1446,1446,1446,MIPS (w/ SLOPE),7.373792058923732e-07
1447,1447,1447,Learned MIPS OneHot,3.13953169221372e-07
1448,1448,1448,Learned MIPS FineTune,3.611416515823456e-07
1449,1449,1449,Learned MIPS Combined,3.572576747777928e-07
1450,1450,1450,IPS,7.026876625762632e-06
1451,1451,1451,DR,0.0001893217698139
1452,1452,1452,DM,0.0006027782834479
1453,1453,1453,SNIPS,8.086526368338138e-06
1454,1454,1454,SwitchDR,7.375270085986395e-05
1455,1455,1455,MIPS,1.6474445920068771e-06
1456,1456,1456,MIPS (w/ SLOPE),9.366482217641709e-08
1457,1457,1457,Learned MIPS OneHot,2.514364423409883e-07
1458,1458,1458,Learned MIPS FineTune,1.6251395919443774e-07
1459,1459,1459,Learned MIPS Combined,2.1094091883049746e-07
1460,1460,1460,IPS,9.947877799745089e-06
1461,1461,1461,DR,1.0451406183912824e-05
1462,1462,1462,DM,1.5543523255636523e-05
1463,1463,1463,SNIPS,8.814569748573923e-06
1464,1464,1464,SwitchDR,5.584534911145504e-06
1465,1465,1465,MIPS,1.0626867176768022e-06
1466,1466,1466,MIPS (w/ SLOPE),1.660476965606559e-07
1467,1467,1467,Learned MIPS OneHot,1.7306221354599378e-07
1468,1468,1468,Learned MIPS FineTune,2.045245040719114e-07
1469,1469,1469,Learned MIPS Combined,1.6926487269980238e-07
1470,1470,1470,IPS,1.353375816179992e-05
1471,1471,1471,DR,4.93368942537882e-06
1472,1472,1472,DM,0.0009693793371846
1473,1473,1473,SNIPS,1.4069507951789365e-05
1474,1474,1474,SwitchDR,9.33371160124944e-05
1475,1475,1475,MIPS,1.6369938517302288e-06
1476,1476,1476,MIPS (w/ SLOPE),6.356195221172713e-07
1477,1477,1477,Learned MIPS OneHot,6.099913163695535e-06
1478,1478,1478,Learned MIPS FineTune,4.084525157167304e-06
1479,1479,1479,Learned MIPS Combined,4.622173942700523e-06
1480,1480,1480,IPS,1.4038702450175931e-05
1481,1481,1481,DR,7.6186336961777774e-06
1482,1482,1482,DM,9.586359325909348e-05
1483,1483,1483,SNIPS,1.3207257527978286e-05
1484,1484,1484,SwitchDR,2.87742791237432e-06
1485,1485,1485,MIPS,2.589491420033808e-06
1486,1486,1486,MIPS (w/ SLOPE),1.6713483640966675e-06
1487,1487,1487,Learned MIPS OneHot,1.7367870202901104e-06
1488,1488,1488,Learned MIPS FineTune,1.731533193619214e-06
1489,1489,1489,Learned MIPS Combined,1.6994263899016351e-06
1490,1490,1490,IPS,2.374053171305879e-05
1491,1491,1491,DR,0.000146774318412
1492,1492,1492,DM,0.0001308285507463
1493,1493,1493,SNIPS,2.371384460296736e-05
1494,1494,1494,SwitchDR,9.847170786794464e-05
1495,1495,1495,MIPS,1.025059022441608e-05
1496,1496,1496,MIPS (w/ SLOPE),8.374869131027395e-06
1497,1497,1497,Learned MIPS OneHot,9.155260256329838e-06
1498,1498,1498,Learned MIPS FineTune,8.794778003391165e-06
1499,1499,1499,Learned MIPS Combined,9.072554295324038e-06
